# Team 0: PlayerAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
19,Flop,1,55,-55,CALL,0,"['9h', '3s']","['Ah', 'Ad']","['As', '7s', '8s']",4d,3h,5,5
19,Turn,1,55,-55,CHECK,0,"['9h', '3s']","['Ah', 'Ad']","['As', '7s', '8s', '5d']",4d,3h,16,16
19,Turn,0,55,-55,CHECK,0,"['9h', '3s']","['Ah', 'Ad']","['As', '7s', '8s', '5d']",4d,3h,16,16
19,River,1,55,-55,CHECK,0,"['9h', '3s']","['Ah', 'Ad']","['As', '7s', '8s', '5d', '2h']",4d,3h,16,16
19,River,0,55,-55,CHECK,0,"['9h', '3s']","['Ah', 'Ad']","['As', '7s', '8s', '5d', '2h']",4d,3h,16,16
20,Pre-Flop,0,39,-39,RAISE,3,"['6h', '8d']","['4d', '9d']","['8h', '9s']",,,1,1
20,Pre-Flop,1,39,-39,CALL,0,"['6h', '8d']","['4d', '9d']","['8h', '9s']",,,2,2
20,Flop,0,39,-39,RAISE,15,"['6h', '8d']","['4d', '9d']","['8h', '9s', 'As']",,,5,5
20,Flop,1,39,-39,FOLD,0,"['6h', '8d']","['4d', '9d']","['8h', '9s', 'As']",,,5,5
21,Pre-Flop,1,44,-44,RAISE,5,"['5h', '2s']","['8h', '8s']","['5d', '2d']",,,1,1
21,Pre-Flop,0,44,-44,CALL,0,"['5h', '2s']","['8h', '8s']","['5d', '2d']",,,2,2
21,Flop,1,44,-44,RAISE,24,"['5h', '2s']","['8h', '8s']","['5d', '2d', '2h']",,,7,7
21,Flop,0,44,-44,RAISE,69,"['5h', '2s']","['8h', '8s']","['5d', '2d', '2h']",,,7,7
21,Flop,1,44,-44,FOLD,0,"['5h', '2s']","['8h', '8s']","['5d', '2d', '2h']",,,31,31
22,Pre-Flop,0,75,-75,RAISE,2,"['As', '3s']","['8d', '5d']","['5h', '2d']",,,1,1
22,Pre-Flop,1,75,-75,RAISE,7,"['As', '3s']","['8d', '5d']","['5h', '2d']",,,2,2
22,Pre-Flop,0,75,-75,RAISE,11,"['As', '3s']","['8d', '5d']","['5h', '2d']",,,4,4
22,Pre-Flop,1,75,-75,CALL,0,"['As', '3s']","['8d', '5d']","['5h', '2d']",,,11,11
22,Flop,0,75,-75,CHECK,0,"['As', '3s']","['8d', '5d']","['5h', '2d', '2s']",,,22,22
22,Flop,1,75,-75,RAISE,64,"['As', '3s']","['8d', '5d']","['5h', '2d', '2s']",,,22,22
22,Flop,0,75,-75,CALL,0,"['As', '3s']","['8d', '5d']","['5h', '2d', '2s']",,,22,22
22,Turn,0,75,-75,CHECK,0,"['As', '3s']","['8d', '5d']","['5h', '2d', '2s', '8h']",,,86,86
22,Turn,1,75,-75,RAISE,14,"['As', '3s']","['8d', '5d']","['5h', '2d', '2s', '8h']",,,86,86
22,Turn,0,75,-75,CALL,0,"['As', '3s']","['8d', '5d']","['5h', '2d', '2s', '8h']",,,86,86
22,River,0,75,-75,CHECK,0,"['As', '3s']","['8d', '5d']","['5h', '2d', '2s', '8h', '5s']",,,100,100
22,River,1,75,-75,CHECK,0,"['As', '3s']","['8d', '5d']","['5h', '2d', '2s', '8h', '5s']",,,100,100
23,Pre-Flop,1,-25,25,CALL,0,"['2h', 'Ah']","['4s', '5d']","['9h', '7h']",,,1,1
23,Pre-Flop,0,-25,25,RAISE,4,"['2h', 'Ah']","['4s', '5d']","['9h', '7h']",,,2,2
23,Pre-Flop,1,-25,25,DISCARD,0,"['2h', 'Ah']","['4s', '5d']","['9h', '7h']",,,2,2
23,Pre-Flop,1,-25,25,CALL,0,"['2h', 'Ah']","['6h', '5d']","['9h', '7h']",,4s,2,2
